0.00000000,0.00217106,0.00429831,0.00638619,0.00843885,0.01045994,0.01245261,0.01441946,0.01636250,0.01828323,0.02018263,0.02206126,0.02391926,0.02575640,0.02757219,0.02936583,0.03113634,0.03288254,0.03460307,0.03629648,0.03796120,0.03959558,0.04119791,0.04276643,0.04429938,0.04579495,0.04725133,0.04866675,0.05003941,0.05136758,0.05264953,0.05388358,0.05506811,0.05620152,0.05728231,0.05830899,0.05928018,0.06019455,0.06105083,0.06184784,0.06258449,0.06325974,0.06387266,0.06442238,0.06490814,0.06532925,0.06568511,0.06597522,0.06619917,0.06635661,0.06644733,0.06647117,0.06642809,0.06631812,0.06614139,0.06589812,0.06558861,0.06521326,0.06477255,0.06426703,0.06369737,0.06306429,0.06236858,0.06161114,0.06079292,0.05991494,0.05897829,0.05798411,0.05693363,0.05582809,0.05466881,0.05345712,0.05219442,0.05088211,0.04952163,0.04811439,0.04666185,0.04516541,0.04362650,0.04204645,0.04042659,0.03876813,0.03707223,0.03533989,0.03357200,0.03176926,0.02993217,0.02806098,0.02615567,0.02421585,0.02224079,0.02022926,0.01817958,0.01608948,0.01395606,0.01177579,0.00954441,0.00725699,0.00490795,0.00249114,0.00000000
0.00000000,0.00231757,0.00459030,0.00682192,0.00901587,0.01117527,0.01330283,0.01540079,0.01747096,0.01951468,0.02153288,0.02352608,0.02549444,0.02743783,0.02935579,0.03124765,0.03311252,0.03494932,0.03675683,0.03853368,0.04027842,0.04198950,0.04366532,0.04530422,0.04690450,0.04846446,0.04998238,0.05145653,0.05288522,0.05426676,0.05559948,0.05688176,0.05811203,0.05928874,0.06041042,0.06147563,0.06248302,0.06343129,0.06431920,0.06514560,0.06590940,0.06660960,0.06724527,0.06781557,0.06831973,0.06875707,0.06912701,0.06942903,0.06966273,0.06982777,0.06992391,0.06995100,0.06990897,0.06979786,0.06961778,0.06936892,0.06905157,0.06866610,0.06821297,0.06769272,0.06710595,0.06645336,0.06573572,0.06495387,0.06410872,0.06320124,0.06223247,0.06120351,0.06011550,0.05896964,0.05776717,0.05650935,0.05519749,0.05383292,0.05241696,0.05095097,0.04943627,0.04787418,0.04626599,0.04461293,0.04291618,0.04117685,0.03939594,0.03757433,0.03571275,0.03381177,0.03187174,0.02989280,0.02787479,0.02581723,0.02371930,0.02157976,0.01939692,0.01716862,0.01489212,0.01256417,0.01018093,0.00773799,0.00523046,0.00265301,0.00000000
0.00000000,0.00245982,0.00487393,0.00724540,0.00957714,0.01187174,0.01413152,0.01635840,0.01855395,0.02071935,0.02285541,0.02496261,0.02704111,0.02909078,0.03111121,0.03310180,0.03506172,0.03698997,0.03888542,0.04074679,0.04257272,0.04436174,0.04611233,0.04782291,0.04949188,0.05111758,0.05269838,0.05423262,0.05571866,0.05715485,0.05853961,0.05987134,0.06114853,0.06236967,0.06353331,0.06463807,0.06568261,0.06666566,0.06758602,0.06844254,0.06923416,0.06995990,0.07061883,0.07121012,0.07173302,0.07218686,0.07257104,0.07288507,0.07312852,0.07330106,0.07340245,0.07343253,0.07339121,0.07327853,0.07309457,0.07283952,0.07251365,0.07211730,0.07165090,0.07111497,0.07051009,0.06983692,0.06909620,0.06828873,0.06741537,0.06647706,0.06547478,0.06440959,0.06328257,0.06209485,0.06084762,0.05954207,0.05817944,0.05676098,0.05528793,0.05376156,0.05218311,0.05055380,0.04887480,0.04714727,0.04537227,0.04355078,0.04168371,0.03977180,0.03781570,0.03581585,0.03377250,0.03168569,0.02955518,0.02738044,0.02516062,0.02289448,0.02058041,0.01821636,0.01579980,0.01332775,0.01079678,0.00820297,0.00554204,0.00280934,0.00000000
0.00000000,0.00259848,0.00515047,0.00765851,0.01012499,0.01255210,0.01494176,0.01729560,0.01961495,0.02190080,0.02415386,0.02637452,0.02856289,0.03071883,0.03284197,0.03493172,0.03698729,0.03900776,0.04099204,0.04293892,0.04484711,0.04671522,0.04854178,0.05032529,0.05206420,0.05375693,0.05540190,0.05699750,0.05854214,0.06003425,0.06147225,0.06285462,0.06417986,0.06544651,0.06665316,0.06779845,0.06888106,0.06989976,0.07085334,0.07174071,0.07256080,0.07331264,0.07399533,0.07460804,0.07515002,0.07562060,0.07601920,0.07634532,0.07659852,0.07677849,0.07688496,0.07691777,0.07687684,0.07676216,0.07657382,0.07631200,0.07597693,0.07556895,0.07508847,0.07453597,0.07391201,0.07321722,0.07245231,0.07161804,0.07071524,0.06974481,0.06870769,0.06760487,0.06643740,0.06520636,0.06391287,0.06255807,0.06114313,0.05966923,0.05813756,0.05654928,0.05490557,0.05320756,0.05145635,0.04965300,0.04779847,0.04589366,0.04393938,0.04193630,0.03988494,0.03778569,0.03563873,0.03344401,0.03120126,0.02890993,0.02656918,0.02417781,0.02173430,0.01923675,0.01668285,0.01406990,0.01139484,0.00865421,0.00584424,0.00296091,0.00000000
0.00000000,0.00273411,0.00542102,0.00806282,0.01066146,0.01321874,0.01573624,0.01821532,0.02065705,0.02306227,0.02543153,0.02776513,0.03006312,0.03232533,0.03455137,0.03674066,0.03889244,0.04100582,0.04307975,0.04511307,0.04710453,0.04905280,0.05095647,0.05281408,0.05462414,0.05638512,0.05809549,0.05975368,0.06135814,0.06290735,0.06439977,0.06583392,0.06720831,0.06852154,0.06977220,0.07095896,0.07208055,0.07313572,0.07412332,0.07504223,0.07589143,0.07666994,0.07737687,0.07801140,0.07857278,0.07906037,0.07947355,0.07981185,0.08007482,0.08026213,0.08037353,0.08040883,0.08036795,0.08025087,0.08005767,0.07978851,0.07944360,0.07902328,0.07852791,0.07795797,0.07731399,0.07659657,0.07580639,0.07494419,0.07401076,0.07300695,0.07193368,0.07079190,0.06958261,0.06830683,0.06696564,0.06556014,0.06409142,0.06256062,0.06096884,0.05931721,0.05760682,0.05583873,0.05401398,0.05213354,0.05019831,0.04820911,0.04616667,0.04407160,0.04192435,0.03972525,0.03747443,0.03517182,0.03281712,0.03040978,0.02794901,0.02543368,0.02286239,0.02023337,0.01754456,0.01479354,0.01197758,0.00909364,0.00613842,0.00310843,0.00000000
0.00000000,0.00286718,0.00568652,0.00845970,0.01118829,0.01387375,0.01651735,0.01912016,0.02168306,0.02420668,0.02669144,0.02913753,0.03154493,0.03391340,0.03624253,0.03853172,0.04078024,0.04298718,0.04515152,0.04727215,0.04934784,0.05137730,0.05335915,0.05529199,0.05717435,0.05900476,0.06078170,0.06250366,0.06416913,0.06577659,0.06732457,0.06881159,0.07023621,0.07159704,0.07289270,0.07412188,0.07528331,0.07637578,0.07739814,0.07834929,0.07922821,0.08003394,0.08076559,0.08142235,0.08200347,0.08250830,0.08293625,0.08328681,0.08355956,0.08375415,0.08387032,0.08390788,0.08386674,0.08374687,0.08354834,0.08327128,0.08291591,0.08248253,0.08197150,0.08138327,0.08071835,0.07997733,0.07916084,0.07826961,0.07730438,0.07626600,0.07515533,0.07397329,0.07272083,0.07139896,0.07000869,0.06855108,0.06702717,0.06543805,0.06378477,0.06206840,0.06028998,0.05845051,0.05655096,0.05459225,0.05257521,0.05050063,0.04836915,0.04618134,0.04393762,0.04163827,0.03928339,0.03687291,0.03440653,0.03188374,0.02930379,0.02666566,0.02396806,0.02120941,0.01838784,0.01550122,0.01254714,0.00952293,0.00642572,0.00325246,0.00000000
0.00000000,0.00299811,0.00594779,0.00885035,0.01170704,0.01451899,0.01728720,0.02001248,0.02269550,0.02533671,0.02793638,0.03049458,0.03301121,0.03548596,0.03791838,0.04030785,0.04265359,0.04495472,0.04721023,0.04941900,0.05157984,0.05369147,0.05575255,0.05776169,0.05971747,0.06161843,0.06346309,0.06524997,0.06697758,0.06864443,0.07024907,0.07179004,0.07326594,0.07467537,0.07601698,0.07728949,0.07849163,0.07962220,0.08068006,0.08166413,0.08257339,0.08340689,0.08416374,0.08484313,0.08544432,0.08596664,0.08640952,0.08677245,0.08705498,0.08725678,0.08737758,0.08741718,0.08737547,0.08725243,0.08704810,0.08676261,0.08639617,0.08594905,0.08542161,0.08481427,0.08412752,0.08336193,0.08251812,0.08159678,0.08059864,0.07952450,0.07837521,0.07715165,0.07585475,0.07448546,0.07304477,0.07153369,0.06995324,0.06830444,0.06658832,0.06480589,0.06295814,0.06104604,0.05907050,0.05703239,0.05493251,0.05277158,0.05055024,0.04826900,0.04592826,0.04352827,0.04106915,0.03855081,0.03597300,0.03333526,0.03063689,0.02787699,0.02505439,0.02216770,0.01921527,0.01619521,0.01310541,0.00994355,0.00670713,0.00339353,0.00000000
0.00000000,0.00312727,0.00620555,0.00923584,0.01221908,0.01515612,0.01804769,0.02089439,0.02369665,0.02645478,0.02916889,0.03183892,0.03446468,0.03704578,0.03958172,0.04207182,0.04451530,0.04691124,0.04925864,0.05155637,0.05380325,0.05599801,0.05813932,0.06022582,0.06225610,0.06422872,0.06614221,0.06799513,0.06978599,0.07151333,0.07317571,0.07477170,0.07629989,0.07775891,0.07914743,0.08046416,0.08170785,0.08287732,0.08397143,0.08498909,0.08592930,0.08679110,0.08757361,0.08827603,0.08889761,0.08943768,0.08989567,0.09027105,0.09056340,0.09077235,0.09089764,0.09093906,0.09089649,0.09076990,0.09055933,0.09026490,0.08988678,0.08942526,0.08888066,0.08825340,0.08754396,0.08675287,0.08588075,0.08492825,0.08389610,0.08278506,0.08159596,0.08032966,0.07898705,0.07756907,0.07607666,0.07451080,0.07287249,0.07116270,0.06938244,0.06753266,0.06561434,0.06362840,0.06157572,0.05945713,0.05727341,0.05502524,0.05271323,0.05033789,0.04789960,0.04539861,0.04283504,0.04020885,0.03751981,0.03476752,0.03195138,0.02907060,0.02612415,0.02311080,0.02002913,0.01687749,0.01365404,0.01035677,0.00698353,0.00353206,0.00000000
0.00000000,0.00325498,0.00646044,0.00961711,0.01272564,0.01578662,0.01880055,0.02176780,0.02468863,0.02756315,0.03039133,0.03317301,0.03590787,0.03859545,0.04123516,0.04382630,0.04636804,0.04885942,0.05129943,0.05368693,0.05602073,0.05829956,0.06052210,0.06268699,0.06479283,0.06683819,0.06882161,0.07074166,0.07259687,0.07438579,0.07610697,0.07775901,0.07934051,0.08085010,0.08228646,0.08364830,0.08493439,0.08614354,0.08727461,0.08832653,0.08929829,0.09018894,0.09099759,0.09172343,0.09236573,0.09292380,0.09339707,0.09378502,0.09408719,0.09430325,0.09443289,0.09447592,0.09443222,0.09430173,0.09408448,0.09378058,0.09339021,0.09291362,0.09235115,0.09170318,0.09097019,0.09015269,0.08925128,0.08826660,0.08719936,0.08605031,0.08482024,0.08351000,0.08212046,0.08065253,0.07910713,0.07748522,0.07578776,0.07401571,0.07217003,0.07025168,0.06826158,0.06620063,0.06406969,0.06186958,0.05960104,0.05726475,0.05486130,0.05239119,0.04985482,0.04725244,0.04458421,0.04185011,0.03904997,0.03618347,0.03325011,0.03024919,0.02717986,0.02404105,0.02083152,0.01754987,0.01419452,0.01076374,0.00725570,0.00366845,0.00000000
0.00000000,0.00338153,0.00671304,0.00999500,0.01322781,0.01641183,0.01954733,0.02263448,0.02567334,0.02866388,0.03160591,0.03449914,0.03734316,0.04013740,0.04288122,0.04557383,0.04821437,0.05080184,0.05333519,0.05581327,0.05823487,0.06059871,0.06290347,0.06514777,0.06733022,0.06944939,0.07150383,0.07349210,0.07541274,0.07726430,0.07904535,0.08075447,0.08239028,0.08395140,0.08543653,0.08684437,0.08817369,0.08942330,0.09059206,0.09167891,0.09268283,0.09360285,0.09443811,0.09518778,0.09585112,0.09642745,0.09691619,0.09731680,0.09762884,0.09785194,0.09798582,0.09803027,0.09798514,0.09785039,0.09762604,0.09731218,0.09690898,0.09641670,0.09583564,0.09516619,0.09440880,0.09356399,0.09263234,0.09161448,0.09051109,0.08932292,0.08805075,0.08669539,0.08525772,0.08373861,0.08213898,0.08045977,0.07870190,0.07686634,0.07495401,0.07296586,0.07090280,0.06876570,0.06655542,0.06427275,0.06191843,0.05949315,0.05699748,0.05443195,0.05179695,0.04909278,0.04631962,0.04347750,0.04056634,0.03758587,0.03453570,0.03141526,0.02822384,0.02496053,0.02162431,0.01821397,0.01472818,0.01116548,0.00752432,0.00380306,0.00000000
0.00000000,0.00350718,0.00696387,0.01037029,0.01372662,0.01703299,0.02028947,0.02349603,0.02665258,0.02975890,0.03281467,0.03581948,0.03877279,0.04167396,0.04452226,0.04731683,0.05005675,0.05274098,0.05536843,0.05793792,0.06044821,0.06289801,0.06528596,0.06761071,0.06987082,0.07206487,0.07419140,0.07624898,0.07823612,0.08015139,0.08199336,0.08376059,0.08545170,0.08706533,0.08860014,0.09005486,0.09142824,0.09271910,0.09392628,0.09504872,0.09608540,0.09703535,0.09789769,0.09867159,0.09935630,0.09995116,0.10045554,0.10086893,0.10119087,0.10142098,0.10155898,0.10160465,0.10155783,0.10141848,0.10118660,0.10086229,0.10044571,0.09993709,0.09933674,0.09864504,0.09786244,0.09698944,0.09602661,0.09497456,0.09383399,0.09260562,0.09129021,0.08988859,0.08840159,0.08683010,0.08517502,0.08343726,0.08161775,0.07971744,0.07773725,0.07567811,0.07354091,0.07132653,0.06903582,0.06666958,0.06422854,0.06171339,0.05912473,0.05646309,0.05372890,0.05092249,0.04804409,0.04509379,0.04207157,0.03897727,0.03581059,0.03257109,0.02925820,0.02587120,0.02240921,0.01887126,0.01525623,0.01156293,0.00779004,0.00393620,0.00000000
0.00000000,0.00363217,0.00721340,0.01074368,0.01422298,0.01765122,0.02102829,0.02435397,0.02762799,0.03085000,0.03401953,0.03713603,0.04019888,0.04320733,0.04616054,0.04905762,0.05189755,0.05467926,0.05740160,0.06006335,0.06266324,0.06519995,0.06767210,0.07007831,0.07241714,0.07468714,0.07688686,0.07901482,0.08106955,0.08304961,0.08495353,0.08677990,0.08852732,0.09019441,0.09177985,0.09328233,0.09470061,0.09603349,0.09727983,0.09843854,0.09950858,0.10048900,0.10137889,0.10217744,0.10288387,0.10349750,0.10401773,0.10444401,0.10477589,0.10501299,0.10515500,0.10520169,0.10515293,0.10500864,0.10476883,0.10443358,0.10400305,0.10347747,0.10285715,0.10214245,0.10133381,0.10043174,0.09943679,0.09834959,0.09717080,0.09590115,0.09454140,0.09309235,0.09155486,0.08992979,0.08821804,0.08642051,0.08453815,0.08257186,0.08052260,0.07839127,0.07617878,0.07388600,0.07151379,0.06906294,0.06653422,0.06392831,0.06124586,0.05848740,0.05565342,0.05274428,0.04976027,0.04670154,0.04356817,0.04036006,0.03707706,0.03371882,0.03028493,0.02677481,0.02318780,0.01952308,0.01577978,0.01195691,0.00805340,0.00406815,0.00000000
0.00000000,0.00375673,0.00746207,0.01111582,0.01471774,0.01826758,0.02176501,0.02520967,0.02860113,0.03193886,0.03522229,0.03845073,0.04162345,0.04473959,0.04779825,0.05079843,0.05373907,0.05661901,0.05943706,0.06219195,0.06488238,0.06750698,0.07006435,0.07255308,0.07497169,0.07731873,0.07959272,0.08179216,0.08391557,0.08596148,0.08792843,0.08981498,0.09161971,0.09334124,0.09497823,0.09652937,0.09799339,0.09936910,0.10065532,0.10185097,0.10295500,0.10396644,0.10488438,0.10570798,0.10643648,0.10706917,0.10760544,0.10804474,0.10838661,0.10863065,0.10877657,0.10882411,0.10877315,0.10862358,0.10837543,0.10802877,0.10758375,0.10704059,0.10639961,0.10566116,0.10482567,0.10389366,0.10286567,0.10174233,0.10052429,0.09921230,0.09780709,0.09630949,0.09472034,0.09304050,0.09127086,0.08941236,0.08746590,0.08543244,0.08331289,0.08110818,0.07881923,0.07644692,0.07399212,0.07145564,0.06883826,0.06614070,0.06336362,0.06050761,0.05757318,0.05456077,0.05147070,0.04830323,0.04505850,0.04173652,0.03833723,0.03486043,0.03130584,0.02767304,0.02396152,0.02017069,0.01629983,0.01234820,0.00831494,0.00419918,0.00000000
